relative time stamp,Walking,Standing,Sitting,Going Upstairs,Going Downstairs,Going In Lift,annotation any activity,yaw,pitch,roll,acc_x,acc_y,acc_z,pressure[pa],altitude[m],temperature[c],sensor Back,stretch left,stretch right,switch left,switch right
310243,1,0,0,0,0,0,0,-36.17,38.62,48.67,-3.22,47.28,28.90,101315,-32.63,20.50,0,2,1,0,0
310291,1,0,0,0,0,0,0,-37.26,46.22,37.63,-12.44,11.49,8.92,101317,-32.89,20.50,1,0,2,0,0
310339,1,0,0,0,0,0,0,-40.13,51.13,33.64,-0.87,-4.09,-5.58,101314,-32.72,20.50,0,1,0,0,0
310387,1,0,0,0,0,0,0,-41.84,52.62,32.99,24.76,11.05,22.36,101317,-32.72,20.60,0,2,1,0,0
310436,1,0,0,0,0,0,0,-41.73,54.45,30.78,14.02,11.25,6.83,101317,-32.97,20.50,0,2,0,0,0
310485,1,0,0,0,0,0,0,-40.21,54.37,30.35,-14.26,2.51,-2.82,101314,-32.21,20.60,0,2,4,0,0
310547,1,0,0,0,0,0,0,-37.12,53.65,30.34,-28.42,-10.42,2.98,101322,-32.97,20.60,0,0,2,0,0
310595,1,0,0,0,0,0,0,-35.53,53.58,30.60,-20.06,-13.90,-3.01,101314,-33.13,20.60,2,2,2,0,0
310643,1,0,0,0,0,0,0,-34.90,52.76,31.98,-6.00,-9.75,6.79,101317,-33.13,20.60,0,2,4,0,0
310691,1,0,0,0,0,0,0,-31.42,52.72,32.21,25.14,-5.88,8.83,101318,-33.38,20.60,0,2,5,0,0
310739,1,0,0,0,0,0,0,-21.32,53.19,30.51,48.36,9.11,-24.44,101323,-33.22,20.60,0,0,0,0,0
310787,1,0,0,0,0,0,0,-16.79,53.28,30.59,49.68,23.39,-13.36,101317,-33.38,20.60,0,0,1,0,0
310835,1,0,0,0,0,0,0,-15.80,51.73,32.48,12.28,4.32,-7.00,101321,-33.22,20.60,0,4,0,0,0
310883,1,0,0,0,0,0,0,-24.19,49.37,36.65,-19.13,-16.61,18.46,101311,-32.30,20.60,1,1,2,0,0
310947,1,0,0,0,0,0,0,-26.37,47.66,39.00,-23.24,-20.39,17.15,101315,-32.72,20.60,0,4,1,0,0
310995,1,0,0,0,0,0,0,-32.64,49.45,38.41,-3.79,-3.75,13.10,101317,-33.22,20.60,2,1,2,0,0
311043,1,0,0,0,0,0,0,-34.48,51.08,37.18,18.82,5.37,-0.75,101318,-33.72,20.60,0,0,2,0,0
311091,1,0,0,0,0,0,0,-32.90,50.67,37.36,14.97,-16.50,-4.06,101315,-33.22,20.60,0,0,2,0,0
311139,1,0,0,0,0,0,0,-32.23,50.32,37.49,2.43,-26.43,4.32,101321,-33.63,20.60,0,4,0,0,0
311187,1,0,0,0,0,0,0,-33.91,49.48,38.27,-1.07,-14.68,11.82,101315,-33.13,20.60,0,2,0,0,0
311235,1,0,0,0,0,0,0,-33.15,48.53,38.68,-6.37,-7.06,1.79,101321,-33.22,20.60,0,1,78,0,0
311283,1,0,0,0,0,0,0,-34.99,47.23,39.94,1.29,1.76,6.83,101312,-32.63,20.60,0,0,4,0,0
311347,1,0,0,0,0,0,0,-36.31,47.62,39.65,21.29,16.03,-5.06,101318,-32.55,20.60,1,0,4,0,0
311395,1,0,0,0,0,0,0,-38.41,48.77,38.93,19.64,20.78,-9.76,101320,-32.89,20.60,1,1,130,0,0
311443,1,0,0,0,0,0,0,-41.38,48.89,39.61,16.62,6.27,3.94,101318,-32.97,20.60,0,4,45,0,0
311491,1,0,0,0,0,0,0,-42.90,47.98,40.92,7.40,-5.81,48.58,101320,-32.55,20.60,0,0,48,0,0
311539,1,0,0,0,0,0,0,-43.91,49.34,39.42,2.15,-6.30,7.25,101318,-32.72,20.60,0,2,55,0,0
311587,1,0,0,0,0,0,0,-44.81,50.85,37.63,12.79,2.43,5.30,101315,-33.22,20.60,0,0,48,0,0
311635,1,0,0,0,0,0,0,-43.34,52.11,34.70,18.31,2.29,-6.65,101315,-33.72,20.60,0,0,1,0,0
311700,1,0,0,0,0,0,0,-42.24,52.96,32.14,-0.14,-7.04,13.00,101315,-33.47,20.60,0,5,0,0,0
311747,1,0,0,0,0,0,0,-40.50,54.19,29.54,-10.50,-5.18,-2.88,101315,-32.89,20.60,3,2,2,0,0
311795,1,0,0,0,0,0,0,-38.10,56.17,25.94,-12.94,-9.59,-1.61,101323,-33.47,20.60,3,2,0,0,0
311843,1,0,0,0,0,0,0,-38.99,58.23,23.94,-11.84,1.57,-2.58,101314,-32.63,20.60,1,2,0,0,0
311891,1,0,0,0,0,0,0,-39.62,59.69,23.03,-1.21,13.25,0.68,101318,-33.13,20.60,0,2,0,0,0
311939,1,0,0,0,0,0,0,-37.63,59.46,23.38,21.38,27.55,3.89,101312,-32.89,20.60,0,4,0,0,0
311987,1,0,0,0,0,0,0,-34.21,57.39,25.41,28.87,22.01,-7.81,101310,-32.97,20.60,12,1,4,0,0
312037,1,0,0,0,0,0,0,-30.23,54.41,28.29,16.48,4.40,-4.46,101310,-32.89,20.60,10,4,0,0,0
312099,1,0,0,0,0,0,0,-23.87,51.99,30.40,-1.61,-16.87,5.33,101318,-33.22,20.60,12,3,0,0,0
312147,1,0,0,0,0,0,0,-16.49,51.47,31.71,2.32,-20.35,0.68,101315,-32.97,20.60,8,2,0,0,0
312195,1,0,0,0,0,0,0,-12.07,51.94,33.24,18.00,-14.04,-8.78,101312,-32.38,20.00,7,2,2,0,0
312243,1,0,0,0,0,0,0,-15.85,51.08,35.71,11.27,-16.65,-11.34,101138,-18.62,20.60,2,0,0,0,0
312291,1,0,0,0,0,0,0,-24.67,46.67,40.72,6.97,-16.46,6.07,101317,-33.22,20.60,0,0,0,0,0
312339,1,0,0,0,0,0,0,-29.62,44.42,43.74,7.83,-15.48,15.60,101321,-33.22,20.60,0,0,0,0,0
312387,1,0,0,0,0,0,0,-32.42,42.79,45.95,6.52,-15.87,5.56,101321,-33.47,20.60,0,0,2,0,0
312436,1,0,0,0,0,0,0,-32.78,41.31,47.42,-0.29,-19.63,-7.34,101308,-32.89,20.60,0,4,0,0,0
312499,1,0,0,0,0,0,0,-34.25,40.62,48.19,-0.30,-8.59,-12.68,101323,-34.71,20.60,0,2,0,0,0
312547,1,0,0,0,0,0,0,-34.89,41.14,47.04,14.70,17.83,-19.04,101327,-33.88,20.60,0,2,0,0,0
312595,1,0,0,0,0,0,0,-37.18,44.24,43.54,17.78,30.49,-10.06,101317,-32.72,20.60,0,0,36,0,0
312644,1,0,0,0,0,0,0,-44.53,47.67,41.88,27.78,11.29,45.85,101321,-32.89,20.60,0,0,85,0,0
312691,1,0,0,0,0,0,0,-42.31,49.25,39.17,1.40,-3.30,0.19,101320,-33.47,20.60,0,2,42,0,0
312739,1,0,0,0,0,0,0,-44.35,51.86,36.14,12.45,6.60,-6.39,101317,-32.97,20.60,0,2,100,0,0
312787,1,0,0,0,0,0,0,-45.08,53.54,33.37,15.16,7.64,-5.01,101311,-32.30,20.60,0,2,76,0,0
312835,1,0,0,0,0,0,0,-44.28,53.29,32.18,-1.12,-3.25,16.75,101320,-32.72,20.60,3,4,51,0,0
312899,1,0,0,0,0,0,0,-43.67,53.99,30.43,-15.64,-8.21,9.11,101315,-32.89,20.60,4,4,7,0,0
312946,1,0,0,0,0,0,0,-43.39,54.90,29.48,-18.00,-9.71,-2.21,101323,-33.72,20.60,2,4,3,0,0
312995,1,0,0,0,0,0,0,-44.61,56.18,28.90,-14.06,-6.35,-0.08,101314,-32.89,20.60,0,0,12,0,0
313043,1,0,0,0,0,0,0,-44.54,56.75,28.20,1.98,11.12,-3.31,101310,-32.38,20.60,0,4,10,0,0
313092,1,0,0,0,0,0,0,-43.02,56.04,28.58,25.35,22.01,-2.74,101314,-32.80,20.60,2,0,5,0,0
313138,1,0,0,0,0,0,0,-39.68,54.24,30.05,27.12,19.54,-2.38,101314,-33.22,20.60,5,0,16,0,0
313187,1,0,0,0,0,0,0,-34.76,51.32,31.82,15.76,11.58,9.21,101311,-32.30,20.60,11,0,14,0,0
313251,1,0,0,0,0,0,0,-30.24,50.64,31.84,-7.79,-15.06,12.44,101323,-33.63,20.60,13,2,12,0,0
313299,1,0,0,0,0,0,0,-22.99,50.18,31.81,3.84,-30.22,8.50,101321,-33.38,20.60,16,1,11,0,0
313347,1,0,0,0,0,0,0,-21.32,50.00,33.33,21.86,-27.37,-9.02,101321,-33.47,20.60,8,0,12,0,0
313394,1,0,0,0,0,0,0,-24.94,49.78,35.33,19.50,-17.67,0.50,101328,-33.47,20.60,7,0,12,0,0
313443,1,0,0,0,0,0,0,-28.44,48.67,37.49,10.76,-19.07,2.75,101324,-34.30,20.60,0,4,5,0,0
313491,1,0,0,0,0,0,0,-29.22,46.89,39.43,3.13,-17.09,-0.13,101308,-32.72,20.60,0,0,10,0,0
313539,1,0,0,0,0,0,0,-30.90,45.87,40.66,-2.79,-11.85,-5.56,101308,-32.55,20.60,0,2,8,0,0
313587,1,0,0,0,0,0,0,-33.33,46.24,40.53,-5.77,-0.87,-11.83,101317,-33.38,20.60,0,0,20,0,0
313650,1,0,0,0,0,0,0,-37.90,46.23,41.69,-4.38,21.22,-34.36,101321,-33.22,20.60,0,4,133,0,0
313699,1,0,0,0,0,0,0,-42.36,45.43,43.79,12.73,43.85,-6.25,101312,-32.97,20.60,0,0,52,0,0
313747,1,0,0,0,0,0,0,-44.77,45.30,44.61,14.26,46.06,82.07,101311,-33.22,20.60,0,0,2,0,0
313795,1,0,0,0,0,0,0,-43.26,44.95,44.42,11.01,-4.06,36.11,101324,-33.47,20.60,0,0,46,0,0
313843,1,0,0,0,0,0,0,-43.95,46.60,42.22,6.92,-10.38,-0.74,101318,-33.96,20.60,0,0,40,0,0
313892,1,0,0,0,0,0,0,-46.09,49.51,38.62,13.75,-9.26,-14.36,101321,-34.05,20.60,0,1,72,0,0
313938,1,0,0,0,0,0,0,-47.99,52.04,35.24,17.03,-26.36,-11.50,101321,-32.89,20.60,2,1,0,0,0
313986,1,0,0,0,0,0,0,-47.85,51.98,32.91,5.69,-6.95,19.10,101326,-33.47,20.60,0,0,0,0,0
314050,1,0,0,0,0,0,0,-46.08,51.77,30.33,-9.40,-2.82,3.64,101320,-33.38,20.60,0,1,0,0,0
314098,1,0,0,0,0,0,0,-44.74,52.37,28.76,-14.57,-3.65,-8.63,101314,-32.72,20.60,0,1,0,0,0
314146,1,0,0,0,0,0,0,-45.14,53.73,28.10,-8.87,-7.42,-4.12,101320,-32.97,20.60,0,3,0,0,0
314194,1,0,0,0,0,0,0,-45.58,54.81,27.55,5.88,4.87,-18.16,101320,-33.13,20.60,0,3,0,0,0
314242,1,0,0,0,0,0,0,-45.63,54.19,28.22,25.93,21.19,-2.23,101317,-32.97,20.60,2,3,0,0,0
314290,1,0,0,0,0,0,0,-44.29,52.58,30.24,30.95,24.69,-4.05,101317,-33.38,20.60,4,0,0,0,0
314338,1,0,0,0,0,0,0,-40.73,49.19,33.15,8.50,5.34,4.46,101312,-33.13,20.60,0,0,0,0,0
314386,1,0,0,0,0,0,0,-38.43,47.93,35.37,-11.03,-19.02,7.59,101321,-33.22,20.60,4,0,0,0,0
314450,1,0,0,0,0,0,0,-37.00,47.76,36.89,2.21,-14.16,20.17,101314,-33.47,20.60,4,1,0,0,0
314498,1,0,0,0,0,0,0,-36.89,48.41,38.16,26.50,-8.15,19.06,101311,-32.97,20.60,3,0,0,0,0
314546,1,0,0,0,0,0,0,-33.57,47.00,39.61,24.55,-20.94,4.88,101321,-33.47,20.60,3,0,0,0,0
314594,1,0,0,0,0,0,0,-29.92,44.72,41.00,13.01,-32.44,1.27,101318,-32.97,20.60,0,1,0,0,0
314642,1,0,0,0,0,0,0,-28.74,43.16,42.31,11.23,-22.66,-2.53,101320,-32.72,20.60,0,3,0,0,0
314690,1,0,0,0,0,0,0,-27.60,42.04,43.06,9.18,-10.63,-15.87,101312,-33.38,20.60,0,4,1,0,0
314738,1,0,0,0,0,0,0,-26.46,41.18,42.75,-0.65,-7.99,-24.53,101311,-33.13,20.60,0,1,0,0,0
314802,1,0,0,0,0,0,0,-29.11,41.27,42.57,2.46,3.38,-24.99,101320,-33.38,20.60,0,0,0,0,0
314850,1,0,0,0,0,0,0,-34.87,43.21,42.48,16.20,32.86,-7.95,101323,-33.22,20.60,0,0,155,0,0
314899,1,0,0,0,0,0,0,-40.70,45.82,42.38,9.36,29.70,-16.22,101324,-33.38,20.60,0,1,0,0,0
314947,1,0,0,0,0,0,0,-44.09,45.09,44.45,0.11,21.06,63.77,101312,-33.22,20.60,0,6,1,0,0
314994,1,0,0,0,0,0,0,-46.60,47.80,41.72,-0.92,5.98,38.33,101315,-33.38,20.60,0,1,2,0,0
315043,1,0,0,0,0,0,0,-48.82,50.75,37.89,13.42,-2.53,-7.00,101315,-32.97,20.60,0,3,53,0,0
315091,1,0,0,0,0,0,0,-50.84,52.86,35.45,26.69,-19.72,-6.19,101317,-33.47,20.60,0,2,36,0,0
315139,1,0,0,0,0,0,0,-50.84,51.85,35.61,8.77,-11.54,35.91,101321,-33.38,20.60,0,2,1,0,0
315202,1,0,0,0,0,0,0,-53.02,53.72,33.23,1.13,-23.70,24.54,101321,-33.63,20.60,6,1,0,0,0
315250,1,0,0,0,0,0,0,-52.44,52.93,30.45,-1.99,-6.22,-7.49,101317,-33.96,20.60,0,0,3,0,0
315298,1,0,0,0,0,0,0,-51.47,50.58,30.77,-15.76,6.36,-16.12,101315,-32.72,20.60,0,0,2,0,0
315346,1,0,0,0,0,0,0,-51.11,49.44,31.13,-7.86,11.77,-12.64,101315,-32.89,20.60,0,1,0,0,0
315394,1,0,0,0,0,0,0,-51.03,50.56,30.82,16.45,16.58,-0.79,101320,-33.72,20.60,0,4,1,0,0
315442,1,0,0,0,0,0,0,-49.75,50.09,31.71,30.60,18.41,-1.84,101317,-33.47,20.60,3,0,4,0,0
315490,1,0,0,0,0,0,0,-47.85,49.71,32.68,15.08,6.06,-7.99,101315,-32.97,20.60,7,2,4,0,0
315538,1,0,0,0,0,0,0,-44.95,48.24,35.71,-4.28,-15.91,19.93,101314,-33.13,20.60,11,2,3,0,0
315602,1,0,0,0,0,0,0,-41.39,47.68,36.64,2.48,-23.66,10.08,101321,-33.38,20.60,13,1,1,0,0
315650,1,0,0,0,0,0,0,-40.93,48.73,36.89,21.35,-9.97,16.47,101321,-33.38,20.60,7,4,0,0,0
315698,1,0,0,0,0,0,0,-39.65,48.79,37.58,25.21,-5.75,10.63,101321,-33.38,20.60,8,4,2,0,0
315746,1,0,0,0,0,0,0,-36.67,46.10,40.07,13.11,-13.58,10.84,101315,-32.72,20.60,0,4,1,0,0
315794,1,0,0,0,0,0,0,-35.18,44.26,41.80,4.86,-21.19,6.92,101314,-32.55,20.60,0,3,0,0,0
315842,1,0,0,0,0,0,0,-35.02,43.27,43.19,6.01,-22.46,6.01,101320,-33.22,20.60,0,1,4,0,0
315890,1,0,0,0,0,0,0,-34.18,42.63,44.07,4.76,-20.28,-0.41,101321,-33.22,20.60,0,0,4,0,0
315938,1,0,0,0,0,0,0,-33.46,42.54,43.75,1.33,-14.03,-23.47,101323,-32.89,20.60,0,4,4,0,0
316002,1,0,0,0,0,0,0,-36.08,42.65,44.06,12.63,9.22,-25.40,101330,-33.72,20.60,0,8,2,0,0
316050,1,0,0,0,0,0,0,-39.43,44.26,43.27,14.29,27.13,-20.13,101331,-33.96,20.60,2,1,0,0,0
316098,1,0,0,0,0,0,0,-43.11,44.48,45.01,12.31,36.10,2.69,101320,-33.22,20.60,0,4,2,0,0
316147,1,0,0,0,0,0,0,-43.71,44.55,44.91,0.27,20.62,76.61,101321,-33.63,20.60,0,3,0,0,0
316194,1,0,0,0,0,0,0,-45.28,46.43,42.76,0.20,-5.85,8.75,101321,-32.89,20.60,0,4,0,0,0
316242,1,0,0,0,0,0,0,-47.91,49.32,39.47,9.75,0.61,-2.73,101320,-33.22,20.60,0,3,0,0,0
316290,1,0,0,0,0,0,0,-50.40,52.16,35.75,20.24,0.42,-10.74,101320,-32.97,20.60,0,0,92,0,0
316354,1,0,0,0,0,0,0,-51.32,52.86,34.14,-1.01,-7.79,18.21,101320,-33.13,20.60,2,2,0,0,0
316402,1,0,0,0,0,0,0,-51.29,53.66,32.40,-15.22,-7.64,4.18,101326,-33.63,20.60,0,4,1,0,0
316450,1,0,0,0,0,0,0,-50.93,54.34,30.62,-17.78,-6.34,-6.59,101318,-32.80,20.60,0,4,1,0,0
316498,1,0,0,0,0,0,0,-51.27,55.26,29.33,-14.34,0.09,-9.04,101323,-33.13,20.60,0,4,2,0,0
316546,1,0,0,0,0,0,0,-51.87,56.30,28.23,3.05,14.23,-0.46,101326,-33.63,20.60,0,4,0,0,0
316594,1,0,0,0,0,0,0,-51.51,56.71,27.37,29.10,25.80,2.25,101320,-33.22,20.60,2,2,0,0,0
316642,1,0,0,0,0,0,0,-49.24,55.24,28.61,31.84,27.21,-4.64,101323,-33.38,20.60,7,1,0,0,0
316691,1,0,0,0,0,0,0,-45.85,52.86,30.70,5.96,6.18,-2.99,101324,-32.97,20.60,10,3,0,0,0
316754,1,0,0,0,0,0,0,-42.25,50.74,32.31,-12.76,-19.07,6.52,101317,-33.22,20.60,14,1,0,0,0
316802,1,0,0,0,0,0,0,-38.18,49.58,33.04,-1.66,-18.35,3.60,101318,-33.72,20.60,5,4,0,0,0
316850,1,0,0,0,0,0,0,-37.27,50.19,34.66,23.36,-10.28,2.01,101321,-33.22,20.60,11,1,0,0,0
316898,1,0,0,0,0,0,0,-35.74,48.81,37.09,24.02,-12.38,0.00,101318,-33.38,20.60,12,0,0,0,0
316948,1,0,0,0,0,0,0,-33.27,45.80,39.51,10.49,-18.80,4.08,101326,-33.22,20.60,0,4,0,0,0
316994,1,0,0,0,0,0,0,-33.25,43.84,41.45,3.06,-22.67,9.99,101314,-32.38,20.60,0,2,2,0,0
317042,1,0,0,0,0,0,0,-34.44,43.19,42.86,3.69,-19.85,7.27,101318,-33.22,20.60,0,4,2,0,0
317090,1,0,0,0,0,0,0,-35.03,43.19,42.93,1.88,-16.03,-10.14,101317,-33.22,20.60,0,2,0,0,0
317154,1,0,0,0,0,0,0,-36.61,43.47,42.48,7.37,0.90,-28.68,101317,-33.47,20.60,0,4,0,0,0
317202,1,0,0,0,0,0,0,-40.01,45.20,41.15,18.01,27.91,-32.14,101311,-32.89,20.60,0,6,83,0,0
317250,1,0,0,0,0,0,0,-44.35,47.15,41.02,7.69,38.85,-30.61,101312,-33.22,20.60,0,3,8,0,0
317298,1,0,0,0,0,0,0,-45.73,45.66,43.99,-0.38,32.90,88.83,101311,-32.30,20.60,0,4,0,0,0
317346,1,0,0,0,0,0,0,-46.41,46.80,42.42,-1.40,-3.73,31.63,101312,-32.38,20.60,0,2,29,0,0
317394,1,0,0,0,0,0,0,-49.05,49.65,39.10,7.17,-3.72,-2.00,101314,-32.72,20.60,0,3,0,0,0
317442,1,0,0,0,0,0,0,-52.31,53.04,34.19,26.66,11.83,-12.67,101317,-32.97,20.60,0,2,0,0,0
317506,1,0,0,0,0,0,0,-55.37,55.75,31.40,6.92,-16.15,13.43,101317,-33.22,20.60,0,2,2,0,0
317554,1,0,0,0,0,0,0,-54.55,56.14,28.74,-15.01,0.35,4.73,101315,-32.97,20.60,0,1,1,0,0
317602,1,0,0,0,0,0,0,-53.93,57.66,25.93,-26.70,0.41,-8.34,101312,-33.22,20.60,1,0,0,0,0
317650,1,0,0,0,0,0,0,-53.32,59.35,24.08,-24.70,3.31,-9.46,101317,-33.38,20.60,0,3,0,0,0
317698,1,0,0,0,0,0,0,-53.87,61.07,23.99,0.90,14.36,-14.03,101325,-32.97,20.60,0,4,0,0,0
317746,1,0,0,0,0,0,0,-52.12,59.94,25.51,33.88,20.60,-5.24,101320,-32.63,20.60,0,4,69,0,0
317794,1,0,0,0,0,0,0,-47.83,55.80,28.96,49.64,16.43,-3.04,101318,-33.47,20.60,0,0,18,0,0
317842,1,0,0,0,0,0,0,-44.34,52.04,32.53,14.33,-4.88,2.91,101321,-33.38,20.60,0,2,31,0,0
317906,1,0,0,0,0,0,0,-42.51,49.41,35.61,-15.55,-33.30,5.87,101321,-32.97,20.60,3,2,50,0,0
317954,1,0,0,0,0,0,0,-40.32,47.01,37.95,1.37,-20.16,13.31,101321,-33.13,20.60,7,1,48,0,0
318002,1,0,0,0,0,0,0,-41.11,47.52,38.62,23.82,-8.12,-1.67,101321,-33.47,20.60,8,4,15,0,0
318050,1,0,0,0,0,0,0,-40.13,45.32,41.49,15.92,-14.46,6.67,101312,-33.47,20.60,5,1,21,0,0
318098,1,0,0,0,0,0,0,-38.12,43.00,43.25,3.71,-21.61,12.72,101325,-33.96,20.60,0,3,15,0,0
318146,1,0,0,0,0,0,0,-37.41,42.16,43.72,1.88,-22.07,4.19,101320,-32.97,20.60,0,8,22,0,0
318194,1,0,0,0,0,0,0,-37.71,42.24,43.40,1.76,-16.10,-1.95,101327,-34.30,20.60,0,2,18,0,0
318242,1,0,0,0,0,0,0,-38.20,43.20,41.77,-0.65,-7.25,-8.34,101321,-33.63,20.60,0,4,0,0,0
318314,1,0,0,0,0,0,0,-39.60,45.17,39.46,6.42,17.73,-22.48,101314,-33.72,20.60,1,1,90,0,0
318354,1,0,0,0,0,0,0,-43.60,47.21,39.31,17.00,38.85,-18.08,101323,-33.13,20.60,0,4,49,0,0
318402,1,0,0,0,0,0,0,-45.96,46.85,41.50,23.82,23.29,14.61,101315,-32.55,20.60,0,2,1,0,0
318450,1,0,0,0,0,0,0,-45.87,45.26,43.84,13.47,0.12,47.05,101321,-33.47,20.60,0,2,2,0,0
318497,1,0,0,0,0,0,0,-47.05,46.32,42.50,-1.49,-3.48,33.50,101320,-33.38,20.60,0,0,0,0,0
318546,1,0,0,0,0,0,0,-49.99,49.35,39.24,6.99,-3.63,-3.01,101317,-32.89,20.60,0,1,0,0,0
318594,1,0,0,0,0,0,0,-52.22,51.25,36.79,21.87,-14.63,-14.05,101315,-33.22,20.60,0,4,83,0,0
318657,1,0,0,0,0,0,0,-54.09,51.71,35.49,5.20,-11.93,22.26,101318,-33.13,20.60,0,3,63,0,0
318705,1,0,0,0,0,0,0,-57.25,54.50,32.32,0.13,-17.66,16.31,101323,-33.38,20.60,4,3,0,0,0
318753,1,0,0,0,0,0,0,-58.92,53.17,30.58,-0.74,-13.24,-1.41,101317,-33.22,20.60,0,2,2,0,0
318802,1,0,0,0,0,0,0,-58.81,50.51,30.60,-15.54,-2.19,-3.00,101324,-33.72,20.60,0,0,0,0,0
318849,1,0,0,0,0,0,0,-58.08,49.63,30.74,-9.57,3.30,-13.77,101315,-32.89,20.60,0,2,0,0,0
318897,1,0,0,0,0,0,0,-58.10,50.86,31.27,25.76,20.35,-10.08,101321,-32.72,20.60,0,2,0,0,0
318945,1,0,0,0,0,0,0,-56.70,50.68,32.15,41.41,24.20,-5.62,101314,-32.89,20.60,0,3,0,0,0
318993,1,0,0,0,0,0,0,-54.75,50.73,33.57,15.40,2.10,15.05,101315,-33.22,20.60,0,4,0,0,0
319058,1,0,0,0,0,0,0,-51.25,50.15,34.10,-13.20,-26.62,15.42,101315,-33.38,20.60,10,1,0,0,0
319105,1,0,0,0,0,0,0,-48.74,48.92,36.28,-3.16,-25.77,3.98,101318,-33.13,20.60,5,4,0,0,0
319153,1,0,0,0,0,0,0,-48.46,48.89,37.43,19.92,-5.07,17.31,101323,-32.97,20.60,11,0,0,0,0
319202,1,0,0,0,0,0,0,-47.35,48.50,38.32,17.23,-9.66,11.97,101315,-33.22,20.60,8,1,0,0,0
319249,1,0,0,0,0,0,0,-44.60,46.19,40.45,7.62,-14.92,5.31,101318,-33.47,20.60,0,3,0,0,0
319298,1,0,0,0,0,0,0,-42.50,44.14,42.30,1.75,-21.05,3.28,101321,-33.80,20.60,0,3,0,0,0
319348,1,0,0,0,0,0,0,-41.62,43.30,42.67,4.79,-13.91,-2.80,101314,-32.72,20.60,2,3,0,0,0
319393,1,0,0,0,0,0,0,-41.39,42.88,42.39,-0.17,-12.65,-2.71,101317,-32.97,20.60,0,2,0,0,0
319457,1,0,0,0,0,0,0,-42.47,43.49,41.59,10.35,-0.63,-10.79,101317,-32.72,20.60,0,4,2,0,0
319506,1,0,0,0,0,0,0,-44.46,44.90,41.05,25.12,20.98,-13.88,101323,-33.63,20.60,0,4,0,0,0
319553,1,0,0,0,0,0,0,-46.61,46.46,40.84,24.75,31.40,-7.64,101324,-33.47,20.60,0,3,43,0,0
319602,1,0,0,0,0,0,0,-46.99,45.98,42.47,19.47,6.92,66.61,101320,-32.72,20.60,0,1,24,0,0
319649,1,0,0,0,0,0,0,-47.93,46.77,40.96,0.90,-14.74,9.38,101314,-33.22,20.60,0,3,0,0,0
319697,1,0,0,0,0,0,0,-50.19,48.61,38.83,6.12,-11.39,-1.18,101307,-32.89,20.60,0,1,0,0,0
319745,1,0,0,0,0,0,0,-53.51,51.45,35.58,29.76,-7.90,-0.85,101317,-33.38,20.60,0,2,0,0,0
319793,1,0,0,0,0,0,0,-55.89,52.54,33.93,-1.29,-17.69,-3.16,101311,-33.13,20.60,2,1,0,0,0
319857,1,0,0,0,0,0,0,-56.34,50.89,32.43,-8.57,-1.73,9.21,101317,-33.38,20.60,1,4,0,0,0
319906,1,0,0,0,0,0,0,-56.50,50.78,31.30,-7.42,-5.21,-4.98,101324,-33.22,20.60,6,0,1,0,0
319953,1,0,0,0,0,0,0,-56.57,50.73,31.46,-1.16,-1.45,-5.79,101327,-33.80,20.60,0,6,0,0,0
320001,1,0,0,0,0,0,0,-56.94,50.21,31.71,-7.51,3.43,-9.81,101312,-33.47,20.60,0,4,0,0,0
320049,1,0,0,0,0,0,0,-57.48,49.62,31.59,10.64,17.66,-4.59,101321,-33.63,20.60,0,2,2,0,0
320097,1,0,0,0,0,0,0,-57.61,49.95,30.94,21.22,19.12,-3.50,101321,-33.38,20.60,0,0,0,0,0
320152,1,0,0,0,0,0,0,-56.31,49.21,32.61,21.37,10.44,-5.11,101318,-33.80,20.60,2,2,0,0,0
320193,1,0,0,0,0,0,0,-54.38,48.61,34.83,1.19,-9.26,3.49,101318,-33.22,20.60,4,2,0,0,0
320257,1,0,0,0,0,0,0,-52.17,48.52,36.24,8.80,-13.72,24.07,101320,-33.38,20.60,14,2,0,0,0
320305,1,0,0,0,0,0,0,-50.66,49.83,36.09,19.91,-8.54,15.86,101320,-33.63,20.60,16,1,0,0,0
320353,1,0,0,0,0,0,0,-48.50,49.00,38.15,18.82,-1.05,29.36,101323,-33.80,20.60,12,4,0,0,0
320401,1,0,0,0,0,0,0,-45.39,46.36,40.15,2.92,-16.84,6.08,101320,-33.63,20.60,3,2,0,0,0
320449,1,0,0,0,0,0,0,-42.95,43.78,42.32,-0.88,-23.47,5.49,101325,-33.80,20.60,0,1,0,0,0
320497,1,0,0,0,0,0,0,-41.96,42.95,43.46,5.60,-19.68,0.70,101321,-33.80,20.60,0,2,0,0,0
320546,1,0,0,0,0,0,0,-42.10,43.05,43.63,9.34,-13.00,-4.57,101321,-33.72,20.60,0,1,0,0,0
320609,1,0,0,0,0,0,0,-42.71,43.37,42.66,0.82,-13.59,-13.04,101320,-32.72,20.60,0,4,0,0,0
320657,1,0,0,0,0,0,0,-44.33,43.75,41.76,7.69,1.18,-24.47,101315,-33.22,20.60,0,6,0,0,0
320705,1,0,0,0,0,0,0,-46.90,45.35,40.71,18.51,27.31,-18.11,101318,-33.13,20.60,0,4,1,0,0
320753,1,0,0,0,0,0,0,-48.50,46.88,41.42,21.84,38.64,12.33,101330,-33.96,20.60,0,3,8,0,0
320801,1,0,0,0,0,0,0,-48.61,46.70,41.59,5.72,5.77,39.71,101323,-33.63,20.60,2,4,11,0,0
