relative time stamp,Walking,Standing,Sitting,Going Upstairs,Going Downstairs,Going In Lift,annotation any activity,yaw,pitch,roll,acc_x,acc_y,acc_z,pressure[pa],altitude[m],temperature[c],sensor Back,stretch left,stretch right,switch left,switch right
3006989,0,0,0,0,1,0,0,102.33,37.77,45.92,77.95,21.9,23,101194,-22.71,24.4,3,4,43,0,0
3007036,0,0,0,0,1,0,0,102.01,36.77,47.06,45.2,0.41,15.06,101191,-22.55,24.4,5,0,31,0,0
3007084,0,0,0,0,1,0,0,101.04,36.03,48.76,23.86,-4.54,23.7,101195,-22.63,24.4,3,2,35,0,0
3007132,0,0,0,0,1,0,0,98.84,36.05,48.7,11.41,-13.58,14.17,101192,-22.96,24.4,8,0,42,0,0
3007181,0,0,0,0,1,0,0,93.89,36.75,47.52,15.39,-30.26,-0.26,101198,-22.71,24.4,8,0,48,0,0
3007228,0,0,0,0,1,0,0,90.44,38.65,48.65,23.89,-24.61,9.04,101187,-22.71,24.4,4,2,104,0,0
3007276,0,0,0,0,1,0,0,74.72,38.46,49.29,9.69,-12.84,10.35,101188,-22.63,24.4,4,1,7,0,0
3007340,0,0,0,0,1,0,0,51.43,39.33,47.81,5.73,-6.68,10.5,101188,-21.88,24.4,4,0,5,0,0
3007388,0,0,0,0,1,0,0,45.92,40.5,44.5,-0.81,-1.69,9.4,101198,-22.71,24.4,2,4,4,0,0
3007436,0,0,0,0,1,0,0,39.33,41.52,41.73,-7.89,2.63,19.62,101184,-22.3,24.4,0,1,8,0,0
3007484,0,0,0,0,1,0,0,38.35,44.13,38.79,-0.46,-3.76,13.04,101188,-22.46,24.4,0,0,4,0,0
3007532,0,0,0,0,1,0,0,29.74,45.93,38.35,0.23,-4.51,13.87,101189,-22.88,24.4,0,1,3,0,0
3007581,0,0,0,0,1,0,0,18.22,47.73,38.27,29.38,-4.43,16.34,101195,-22.71,24.4,0,0,7,0,0
3007629,0,0,0,0,1,0,0,1.11,48.45,38.11,15.59,-6.73,11.57,101191,-22.63,24.4,0,4,5,0,0
3007676,0,0,0,0,1,0,0,-12.42,47.94,39.52,-6.9,-7.91,1,101188,-22.46,24.4,0,1,0,0,0
3007740,0,0,0,0,1,0,0,-19.03,47.81,40.34,2.76,-6.65,13.55,101191,-22.63,24.4,3,2,2,0,0
3007788,0,0,0,0,1,0,0,-30.93,47.92,41.23,12.35,-8.91,7.06,101192,-22.46,24.4,4,0,2,0,0
3007836,0,0,0,0,1,0,0,-38.13,47.85,41.8,18.72,-6.05,9.58,101185,-22.46,24.4,6,4,4,0,0
3007884,0,0,0,0,1,0,0,-37.97,47.31,42.41,14.54,-10.18,10.99,101186,-22.46,24.4,5,0,2,0,0
3007932,0,0,0,0,1,0,0,-35.67,46.63,42.98,11.18,-17.55,11.02,101191,-23.13,24.4,5,1,8,0,0
3007980,0,0,0,0,1,0,0,-34.98,46.31,43.21,11.01,-15.63,8.46,101195,-22.63,24.4,3,4,2,0,0
3008028,0,0,0,0,1,0,0,-36.32,46.35,43.18,10.9,-7.82,9.84,101194,-22.96,24.4,0,5,8,0,0
3008076,0,0,0,0,1,0,0,-37.72,46.68,42.88,3.55,-2.31,14.9,101204,-23.13,24.4,0,4,5,0,0
3008140,0,0,0,0,1,0,0,-38.84,47.21,42.33,0.55,-1.88,15.49,101188,-22.38,24.4,0,4,1,0,0
3008188,0,0,0,0,1,0,0,-39.47,47.96,41.52,-2.08,1.15,13.49,101186,-22.63,24.4,0,1,4,0,0
3008236,0,0,0,0,1,0,0,-39.86,48.69,40.76,2.95,-0.92,13.66,101195,-22.63,24.4,0,0,1,0,0
3008284,0,0,0,0,1,0,0,-41.17,49.29,40.22,14.22,-1.04,15.49,101195,-23.13,24.4,2,1,7,0,0
3008332,0,0,0,0,1,0,0,-42.92,49.93,39.67,10.77,6.8,13.65,101203,-22.88,24.4,0,3,4,0,0
3008380,0,0,0,0,1,0,0,-42.61,49.88,39.69,18.33,4.66,7.11,101205,-23.22,24.4,1,4,5,0,0
3008428,0,0,0,0,1,0,0,-40.15,49.41,39.89,10.76,-7.02,2.28,101189,-22.21,24.4,3,5,5,0,0
3008492,0,0,0,0,1,0,0,-43.05,49.51,40.08,-7.32,-43.29,13.19,101195,-23.13,24.4,4,1,4,0,0
3008542,0,0,0,0,1,0,0,-36.43,45.18,43.86,5.35,-16.78,12.02,101197,-23.22,24.4,7,4,8,0,0
3008588,0,0,0,0,1,0,0,-33.18,42.84,45.71,16.48,-8.79,12.06,101197,-23.13,24.4,8,0,5,0,0
3008636,0,0,0,0,1,0,0,-28.87,41.03,46.57,20.23,-5.95,8.63,101201,-23.13,24.4,4,0,2,0,0
3008684,0,0,0,0,1,0,0,-27.19,39.76,47.46,14.26,-7.29,10.9,101201,-23.8,24.4,7,0,5,0,0
3008732,0,0,0,0,1,0,0,-26.38,39.63,47.15,1.48,-11.91,7.6,101200,-23.22,24.4,5,0,5,0,0
3008780,0,0,0,0,1,0,0,-26.11,40.49,45.77,-7.19,-17.46,8.39,101198,-22.96,24.4,2,4,7,0,0
3008828,0,0,0,0,1,0,0,-24.61,42.02,43.23,-6.09,-13.5,4.8,101197,-23.46,24.4,0,4,12,0,0
3008892,0,0,0,0,1,0,0,-26.14,43.71,41.79,1.14,-4.19,13.01,101198,-23.38,24.4,0,2,8,0,0
3008940,0,0,0,0,1,0,0,-27.78,42.61,43.87,7.6,-7.59,11.9,101194,-23.22,24.4,0,0,8,0,0
3008988,0,0,0,0,1,0,0,-27.51,38.98,48.4,19.97,1.17,7.14,101198,-23.22,24.4,0,0,8,0,0
3009036,0,0,0,0,1,0,0,-27.79,37.92,49.81,35.73,1.06,22.66,101205,-23.22,24.4,0,1,8,0,0
3009084,0,0,0,0,1,0,0,-29.07,37.37,50.98,28.69,-11.58,4.64,101195,-23.22,24.4,2,0,7,0,0
3009132,0,0,0,0,1,0,0,-31.61,38.54,50.19,7.53,-23.14,6.28,101194,-22.96,24.4,0,0,8,0,0
3009180,0,0,0,0,1,0,0,-33.34,40.55,48.12,-0.47,-28.1,-4.39,101189,-23.13,24.4,3,2,5,0,0
3009228,0,0,0,0,0,0,0,-37.37,42.27,46.88,35.27,-5.92,-6.44,101197,-22.88,24.4,3,0,3,0,0
3009292,0,0,0,0,0,0,0,-39.79,43.32,46.21,20.88,6.56,9.55,101194,-22.88,24.4,4,1,5,0,0
3009340,0,0,0,0,0,0,0,-40.46,44.39,45.16,-2.64,-12.99,4.16,101195,-22.96,24.4,2,0,9,0,0
3009388,0,0,0,0,0,0,0,-41.01,45.52,43.79,9.02,-19.56,11.7,101195,-23.22,24.4,8,0,9,0,0
3009436,0,0,0,0,0,0,0,-42.74,46.02,43.54,5.32,-11.3,9.68,101198,-23.71,24.4,0,1,8,0,0
3009484,0,1,0,0,0,0,0,-44.6,46.51,43.32,1.98,-6.2,13.95,101199,-23.13,24.4,0,4,7,0,0
3009532,0,1,0,0,0,0,0,-47.03,47.89,42.06,7.94,-7.91,18.35,101195,-23.13,24.4,2,0,8,0,0
3009580,0,1,0,0,0,0,0,-48.85,48.97,41.03,3.31,-0.96,9.77,101202,-23.22,24.4,0,0,5,0,0
3009628,0,1,0,0,0,0,0,-49.93,49.9,40.1,1.16,0.04,10.23,101194,-22.88,24.4,2,0,4,0,0
3009692,0,1,0,0,0,0,0,-50.99,51.04,38.96,15.82,2.97,12.81,101197,-23.29,24.4,1,0,4,0,0
3009740,0,1,0,0,0,0,0,-51.03,51.44,38.53,10.23,17.7,16.28,101199,-23.46,24.4,2,0,8,0,0
3009789,0,1,0,0,0,0,0,-49.36,50.35,39.46,8.65,20.02,10,101201,-23.13,24.4,0,1,3,0,0
3009836,0,1,0,0,0,0,0,-46.97,48.68,40.67,6.94,-9.36,3.54,101204,-24.04,24.4,0,1,8,0,0
3009885,0,1,0,0,0,0,0,-45.09,46.9,41.9,5.08,-29.92,11.55,101199,-23.46,24.4,1,0,3,0,0
3009932,0,0,0,0,0,0,0,-41.14,42.98,44.5,14.87,-18.7,-1.37,101189,-22.96,24.4,8,0,6,0,0
3009986,1,0,0,0,0,0,0,-38.85,39.94,46.74,14.25,-3.98,14.3,101195,-23.13,24.4,8,0,5,0,0
3010044,1,0,0,0,0,0,0,-37.45,38.43,46.78,19.29,-7.26,6.17,101201,-23.29,24.4,5,0,5,0,0
3010092,1,0,0,0,0,0,0,-36.65,37.43,46.56,17.43,-16.95,5.93,101205,-23.29,24.4,1,2,3,0,0
3010140,1,0,0,0,0,0,0,-36.49,36.96,46.54,7.75,-21.71,5.17,101195,-22.46,24.4,0,2,3,0,0
3010188,1,0,0,0,0,0,0,-37.71,37.67,46.46,3.21,-16.87,5.06,101204,-23.22,24.4,0,0,8,0,0
3010236,1,0,0,0,0,0,0,-39.69,39.4,45.61,-1.2,-11.79,4.71,101198,-23.8,24.4,0,2,8,0,0
3010284,1,0,0,0,0,0,0,-41.64,41.25,44.6,1.11,-0.16,12.31,101201,-23.8,24.4,1,0,6,0,0
3010332,1,0,0,0,0,0,0,-42.69,42.12,44.09,2.74,5.57,32.31,101204,-22.88,24.4,0,0,4,0,0
3010380,1,0,0,0,0,0,0,-41.9,41.32,45.25,8.52,0.6,16.29,101195,-22.88,24.4,2,0,5,0,0
3010445,1,0,0,0,0,0,0,-41.16,40.63,45.6,15.01,1.19,18.44,101192,-22.71,24.4,0,0,8,0,0
3010492,1,0,0,0,0,0,0,-41.65,40.95,44.9,16.05,-4.15,17.84,101197,-22.96,24.3,4,1,8,0,0
3010540,1,0,0,0,0,0,0,-41.74,41.03,45.08,32.56,-7.08,2.66,101183,-21.96,24.4,0,1,8,0,0
3010588,1,0,0,0,0,0,0,-42.6,41.47,45.58,17.06,-19.44,-2.85,101191,-22.88,24.3,1,0,4,0,0
3010636,1,0,0,0,0,0,0,-44.29,43,43.7,7.25,-19.24,5.44,101195,-22.88,24.4,5,0,7,0,0
3010684,1,0,0,0,0,0,0,-45.69,44.4,43.13,7.71,-13.77,-2.17,101198,-23.22,24.3,8,0,8,0,0
3010732,1,0,0,0,0,0,0,-46.92,45.56,42.38,14.99,-2.84,8.05,101189,-22.38,24.3,5,0,3,0,0
3010780,1,0,0,0,0,0,0,-47.87,46.49,41.76,13.44,-3.65,1.44,101192,-22.88,24.3,8,1,7,0,0
3010844,1,0,0,0,0,0,0,-48.65,47.24,41.27,10.18,-5.76,7.77,101196,-23.22,24.3,8,0,3,0,0
3010892,1,0,0,0,0,0,0,-49.06,47.53,41.15,3.29,-11.86,9.14,101198,-23.05,24.3,3,2,3,0,0
3010940,1,0,0,0,0,0,0,-49.24,47.6,41.37,3.73,-5.79,11.14,101198,-23.05,24.3,0,0,8,0,0
3010988,1,0,0,0,0,0,0,-49.56,48.09,41.28,-0.45,0.82,15.08,101202,-23.46,24.3,1,0,3,0,0
3011036,1,0,0,0,0,0,0,-49.91,48.66,40.96,-3.9,6.99,20.41,101194,-22.96,24.3,1,0,2,0,0
3011084,1,0,0,0,0,0,0,-50.13,48.91,40.7,-2.69,7.83,14.66,101188,-22.71,24.3,0,0,3,0,0
3011132,1,0,0,0,0,0,0,-50.3,49.04,40.43,6.88,-0.41,12.39,101198,-22.63,24.3,0,0,6,0,0
3011196,1,0,0,0,0,0,0,-50.08,48.78,40.6,15.43,3.05,8.81,101198,-23.46,24.3,2,2,8,0,0
3011244,1,0,0,0,0,0,0,-49.12,47.73,41.53,20.53,12.48,4.49,101195,-22.96,24.3,3,0,3,0,0
3011292,1,0,0,0,0,0,0,-48.5,46.53,42.07,17.88,-6.35,2.05,101204,-23.71,24.3,0,0,8,0,0
3011340,1,0,0,0,0,0,0,-48.16,45.5,42.33,-8.58,-28.43,-4.32,101192,-22.63,24.3,4,0,4,0,0
3011388,1,0,0,0,0,0,0,-46.43,42.65,43.92,3.92,-3.96,-0.66,101195,-22.88,24.3,0,0,0,0,0
3011436,1,0,0,0,0,0,0,-45.08,40.45,44.51,11,4.3,1.99,101194,-22.71,24.3,1,2,3,0,0
3011484,1,0,0,0,0,0,0,-43.96,39.75,43.38,8.16,-0.53,-4.08,101189,-23.29,24.3,2,2,3,0,0
3011532,1,0,0,0,0,0,0,-42.87,39.92,41.98,5.7,-3.32,-3.91,101201,-23.46,24.3,3,0,2,0,0
3011602,1,0,0,0,0,0,0,-41.74,39.9,41.46,2.2,-4.74,-3.09,101195,-23.55,24.3,0,3,4,0,0
3011644,1,0,0,0,0,0,0,-40.77,40.62,40.69,2.45,-3.09,-6.77,101199,-22.96,24.3,2,0,0,0,0
3011692,1,0,0,0,0,0,0,-39.97,41.65,40.38,7.82,4.74,-2.52,101202,-23.22,24.3,1,0,4,0,0
3011740,1,0,0,0,0,0,0,-38.65,42.12,40.58,0.81,6.93,-2.4,101201,-23.29,24.3,4,0,2,0,0
3011788,1,0,0,0,0,0,0,-38.1,43.7,39.63,22.8,-12.81,1.56,101195,-23.29,24.3,0,4,3,0,0
3011836,1,0,0,0,0,0,0,-38.28,45.78,37.69,23.04,-15.54,1.06,101195,-22.96,24.3,0,4,4,0,0
3011884,1,0,0,0,0,0,0,-39.54,47.18,37.86,13.55,-4.42,-13.1,101202,-23.05,24.3,0,1,4,0,0
3011932,1,0,0,0,0,0,0,-41.06,48.56,37.44,9.06,-0.43,3.82,101192,-22.71,24.3,0,2,1,0,0
3011996,1,0,0,0,0,0,0,-41.92,49.5,36.69,0.8,-5.48,-0.02,101192,-22.8,24.3,0,4,0,0,0
3012044,1,0,0,0,0,0,0,-43.29,50.46,36.45,-2.85,2.23,-1.29,101195,-23.22,24.3,0,1,4,0,0
3012092,1,0,0,0,0,0,0,-43.85,50.77,36.56,0.14,9.06,4.72,101198,-23.05,24.3,0,0,2,0,0
3012143,1,0,0,0,0,0,0,-44.43,51.1,36.63,-1.34,1.63,3.65,101196,-23.29,24.3,0,2,4,0,0
3012188,1,0,0,0,0,0,0,-44.95,51.38,36.67,-1.4,2.1,5.39,101202,-23.8,24.3,1,2,2,0,0
3012236,1,0,0,0,0,0,0,-45.4,51.4,37,1.14,5.65,7.36,101195,-22.71,24.3,0,1,3,0,0
3012284,1,0,0,0,0,0,0,-44.9,50.82,37.68,0,3.13,11.7,101201,-23.05,24.3,0,0,2,0,0
3012331,1,0,0,0,0,0,0,-43.74,50.06,38.36,1.07,-0.55,8.49,101198,-22.8,24.3,0,5,1,0,0
3012396,1,0,0,0,0,0,0,-43.7,50.09,38.33,2.99,3.58,5.82,101191,-23.46,24.3,1,2,6,0,0
3012444,1,0,0,0,0,0,0,-43.65,50.49,37.81,5.78,0.63,5.74,101198,-23.05,24.3,0,0,2,0,0
3012492,1,0,0,0,0,0,0,-43.02,50.09,38.06,4.1,-2.59,4.58,101195,-23.29,24.3,2,0,2,0,0
3012540,1,0,0,0,0,0,0,-43.02,49.67,38.67,-1.13,1.36,1.87,101193,-22.96,24.3,0,0,2,0,0
3012588,1,0,0,0,0,0,0,-43.43,49.78,38.72,-10.77,-1.63,6.01,101202,-23.55,24.3,1,2,0,0,0
3012636,1,0,0,0,0,0,0,-44.08,50.22,38.41,-1.54,2.83,5.02,101199,-22.96,24.3,5,0,4,0,0
3012684,1,0,0,0,0,0,0,-44.02,50.09,38.55,9.81,12.96,4.55,101211,-23.8,24.3,0,0,4,0,0
3012748,1,0,0,0,0,0,0,-44.45,50.06,38.72,7.32,-0.24,0.19,101205,-23.71,24.3,0,2,3,0,0
3012796,1,0,0,0,0,0,0,-44.78,49.75,39.18,-0.91,-0.75,4.82,101204,-23.29,24.3,4,2,0,0,0
3012843,1,0,0,0,0,0,0,-45.68,50.03,39.09,1.62,-1.96,7.04,101205,-23.55,24.3,4,1,3,0,0
3012892,1,0,0,0,0,0,0,-46.53,50.3,38.91,0.63,0.75,7.5,101198,-23.55,24.3,0,1,4,0,0
3012940,1,0,0,0,0,0,0,-46.87,50.35,38.84,0.86,3.61,12.04,101205,-23.55,24.3,0,4,0,0,0
3012988,1,0,0,0,0,0,0,-46.96,50.28,38.8,1.74,4.86,11.72,101202,-23.29,24.3,0,4,0,0,0
3013036,1,0,0,0,0,0,0,-46.79,50,38.88,-1.48,7.15,6.89,101202,-23.29,24.3,2,0,0,0,0
3013084,1,0,0,0,0,0,0,-46.81,49.85,38.95,3.27,4.3,6.93,101208,-23.46,24.3,0,3,4,0,0
3013148,1,0,0,0,0,0,0,-47.02,49.68,39.1,7.98,4.57,11.4,101202,-23.55,24.3,0,0,3,0,0
3013196,1,0,0,0,0,0,0,-46.92,49.19,39.56,5.72,9.03,7.57,101199,-22.88,24.3,0,4,3,0,0
3013244,1,0,0,0,0,0,0,-46.21,48.44,40.13,13.24,2.61,3.29,101199,-24.04,24.3,1,0,5,0,0
3013293,1,0,0,0,0,0,0,-45.4,47.54,40.49,10.7,-11.4,2.98,101204,-23.55,24.3,0,4,1,0,0
3013340,1,0,0,0,0,0,0,-44.54,46.12,41.12,9.8,-24.08,-2.21,101195,-23.29,24.3,4,1,0,0,0
3013388,1,0,0,0,0,0,0,-44.32,44.69,42.44,8.27,-21.94,-16.36,101201,-23.22,24.3,6,0,4,0,0
3013436,1,0,0,0,0,0,0,-42.62,41.68,46.26,8.25,1.27,12.98,101202,-23.22,24.3,4,1,5,0,0
3013483,1,0,0,0,0,0,0,-41.19,39.74,47.5,12.66,-8.35,11.07,101208,-23.05,24.3,6,0,2,0,0
3013547,1,0,0,0,0,0,0,-40.73,38.68,47.66,6.95,-17.92,0.95,101199,-22.96,24.3,1,3,0,0,0
3013595,1,0,0,0,0,0,0,-40.98,38.28,48.62,-0.31,-11.11,9.48,101194,-23.22,24.3,4,3,1,0,0
3013646,1,0,0,0,0,0,0,-41.89,38.48,48.16,-5.5,-10.02,4.04,101191,-22.96,24.3,1,1,5,0,0
3013692,1,0,0,0,0,0,0,-43.33,39.72,46.81,-3.44,-3.4,8.78,101196,-23.55,24.3,0,0,4,0,0
3013739,1,0,0,0,0,0,0,-44.02,40.42,46.7,1.84,2.95,16.35,101191,-22.96,24.3,0,6,0,0,0
3013788,1,0,0,0,0,0,0,-43.25,40.39,48.08,8.88,4.33,7.25,101198,-23.46,24.3,0,3,0,0,0
3013835,1,0,0,0,0,0,0,-41.71,38.91,50.16,10.86,6.25,26.74,101198,-23.29,24.3,2,1,2,0,0
3013900,1,0,0,0,0,0,0,-41.44,38.45,50.68,8.34,-7.52,12.56,101198,-22.96,24.3,0,4,3,0,0
3013947,1,0,0,0,0,0,0,-41.22,37.58,51.18,29.39,3.14,13.77,101199,-23.29,24.3,0,2,0,0,0
3013997,1,0,0,0,0,0,0,-41.39,37.75,51.11,23.15,-18.67,5.12,101198,-23.22,24.3,0,6,1,0,0
3014043,1,0,0,0,0,0,0,-43.11,39.43,49.37,11.61,-21.78,4.62,101201,-23.29,24.3,2,2,8,0,0
3014091,1,0,0,0,0,0,0,-44.42,41.13,47.93,20.8,-20.7,1.41,101202,-23.22,24.3,3,2,1,0,0
3014139,1,0,0,0,0,0,0,-45.18,42.15,47.22,24.79,-12.76,5.6,101202,-23.05,24.3,8,2,6,0,0
3014187,1,0,0,0,0,0,0,-45.73,42.44,47,15.72,-8.06,6.28,101205,-23.46,24.3,8,4,2,0,0
3014235,1,0,0,0,0,0,0,-46.7,42.85,46.56,0.69,-10.17,12.61,101194,-22.46,24.3,6,0,2,0,0
3014299,1,0,0,0,0,0,0,-47.79,43.54,45.89,0.24,-5.51,11.41,101191,-23.05,24.3,1,4,3,0,0
3014347,1,0,0,0,0,0,0,-48.48,44.31,45.24,0.57,0.11,16.43,101199,-22.96,24.3,0,3,8,0,0
3014395,1,0,0,0,0,0,0,-49.17,45.16,44.48,-2.94,0.61,17.3,101199,-23.46,24.3,0,0,6,0,0
3014444,1,0,0,0,0,0,0,-50.03,45.97,43.69,-0.62,4.63,13.72,101198,-22.38,24.3,0,4,3,0,0
3014491,1,0,0,0,0,0,0,-51.05,46.61,42.99,9.25,2.83,17.14,101196,-23.05,24.3,0,3,4,0,0
3014539,1,0,0,0,0,0,0,-51.76,46.98,42.58,24.45,-3.22,14.76,101201,-23.29,24.3,0,4,2,0,0
3014587,1,0,0,0,0,0,0,-52.06,46.59,42.92,14.07,5.58,5.63,101192,-22.63,24.3,0,6,0,0,0
3014635,1,0,0,0,0,0,0,-53.39,45.82,43.29,18.12,-4.06,5.17,101186,-22.21,24.3,0,3,3,0,0
3014699,1,0,0,0,0,0,0,-52.53,43.99,45.08,8.79,-22.26,19.28,101193,-22.8,24.3,4,1,4,0,0
3014747,1,0,0,0,0,0,0,-53.51,41.3,47.07,17.42,-20.74,2.6,101194,-22.88,24.3,6,1,3,0,0
3014795,1,0,0,0,0,0,0,-53.69,38.31,49.65,14.27,-3.45,12.63,101194,-22.88,24.3,4,2,4,0,0
3014843,1,0,0,0,0,0,0,-54.22,36.89,50.54,17.88,-12.24,13.48,101201,-23.46,24.3,0,6,1,0,0
3014892,1,0,0,0,0,0,0,-54.06,35.75,51.5,11.71,-18.56,11.9,101196,-23.05,24.3,4,1,7,0,0
3014939,1,0,0,0,0,0,0,-54.26,35.22,52.14,1.06,-18.33,13.84,101195,-22.71,24.3,0,4,2,0,0
3014987,1,0,0,0,0,0,0,-53.71,36.06,51.92,-2,-13.08,9.97,101194,-22.46,24.3,0,3,8,0,0
3015036,1,0,0,0,0,0,0,-56.21,37.4,50.28,-4.69,-10.78,6.34,101194,-22.63,24.3,0,4,6,0,0
3015099,1,0,0,0,0,0,0,-58.12,38.59,48.99,0.38,3.66,17.48,101198,-22.71,24.3,0,2,7,0,0
3015147,1,0,0,0,0,0,0,-55.93,38.17,50.08,8,3.32,15.01,101199,-23.05,24.3,0,5,4,0,0
3015195,1,0,0,0,0,0,0,-53.55,37.39,51.53,17.43,-1.98,18.79,101195,-22.8,24.3,0,4,2,0,0
3015243,1,0,0,0,0,0,0,-56.69,37.59,50.87,12.92,0.7,16.52,101199,-22.8,24.3,0,0,6,0,0
3015291,1,0,0,0,0,0,0,-60.08,37.68,50.33,30.01,-11.4,15.09,101201,-23.05,24.3,0,2,5,0,0
3015339,1,0,0,0,0,0,0,-59.85,38.58,49.91,23.58,-14.66,0.89,101196,-22.96,24.3,0,1,2,0,0
3015387,1,0,0,0,0,0,0,-61.96,41.22,47.08,5.21,-17.2,1.72,101199,-23.46,24.3,3,3,5,0,0
3015451,1,0,0,0,0,0,0,-62.97,43.73,44.78,23.01,-20.19,-2.64,101193,-22.96,24.3,1,5,5,0,0
3015500,1,0,0,0,0,0,0,-64.32,44.91,43.9,19.22,-6.86,6.05,101199,-23.29,24.3,3,6,1,0,0
3015548,1,0,0,0,0,0,0,-66.35,45.67,43.21,6.99,-3.51,5.68,101193,-23.29,24.3,8,2,8,0,0
3015595,1,0,0,0,0,0,0,-67.94,46.56,42.38,0.49,-13.06,11.37,101199,-23.46,24.3,4,2,4,0,0
3015643,1,0,0,0,0,0,0,-70.05,47.48,41.59,-0.41,-4.06,12.87,101201,-23.71,24.3,0,4,7,0,0
3015691,1,0,0,0,0,0,0,-70.35,48.57,40.76,-4.32,1.24,17.36,101195,-23.29,24.3,0,2,8,0,0
3015739,1,0,0,0,0,0,0,-69.39,49.53,39.96,-8.17,6.92,16.81,101199,-23.05,24.3,0,2,4,0,0
3015787,1,0,0,0,0,0,0,-67.38,50.37,39.19,-1.26,8.93,11.83,101202,-23.22,24.3,0,6,5,0,0
3015851,1,0,0,0,0,0,0,-67.14,50.57,38.96,16.38,0.54,9.48,101195,-22.71,24.3,0,4,7,0,0
3015900,1,0,0,0,0,0,0,-68.4,49.4,40.08,24.57,11.09,6.63,101204,-23.46,24.3,0,1,6,0,0
3015947,1,0,0,0,0,0,0,-70.83,48.06,41.23,13.87,2.25,1.63,101198,-23.29,24.3,0,4,1,0,0
3015996,1,0,0,0,0,0,0,-79.45,45.33,42.97,10.09,-15.33,5.45,101196,-22.96,24.3,2,0,2,0,0
3016043,1,0,0,0,0,0,0,-83.78,42.58,44.69,7.87,-27.14,-0.53,101204,-23.55,24.3,0,2,5,0,0
3016091,1,0,0,0,0,0,0,-88.38,39.58,46.88,10.32,-0.42,3.18,101192,-22.46,24.3,0,3,5,0,0
3016139,1,0,0,0,0,0,0,-85.17,38.67,46.59,15.38,-4.6,4.01,101198,-23.29,24.3,0,3,8,0,0
3016188,1,0,0,0,0,0,0,-81.26,37.72,46.88,9.55,-12.95,2.62,101198,-23.22,24.3,0,4,3,0,0
3016251,1,0,0,0,0,0,0,-77.41,37.91,46.84,5.5,-9.3,-0.8,101198,-23.46,24.3,0,3,6,0,0
3016299,1,0,0,0,0,0,0,-74.71,38.73,45.69,-0.61,-6.09,0.94,101196,-23.22,24.3,0,6,4,0,0
3016347,1,0,0,0,0,0,0,-70.77,39.4,45.12,-2.05,-1.02,-4.43,101202,-23.8,24.3,1,1,5,0,0
3016395,1,0,0,0,0,0,0,-66.38,39.37,45.71,0.59,5.88,0.91,101201,-23.71,24.3,1,6,1,0,0
3016444,1,0,0,0,0,0,0,-62.96,40.5,44.58,7.98,-17.31,-3.89,101201,-23.88,24.3,0,1,8,0,0
3016492,1,0,0,0,0,0,0,-60.56,41.94,43.81,12.63,-6.1,-2.49,101201,-23.88,24.2,0,4,5,0,0
3016539,1,0,0,0,0,0,0,-58.37,43.67,42.93,16.6,6.8,-3.87,101199,-24.13,24.2,2,1,8,0,0
3016587,1,0,0,0,0,0,0,-58.62,46.05,40.37,7.2,-4.56,-5.01,101198,-23.29,24.2,0,3,3,0,0
3016651,1,0,0,0,0,0,0,-58.14,49.09,38.22,2.22,-4.58,-11.14,101196,-23.05,24.2,0,4,5,0,0
3016699,1,0,0,0,0,0,0,-57.88,51.75,36.4,15.74,6.37,-5.66,101201,-23.55,24.2,0,0,7,0,0
3016747,1,0,0,0,0,0,0,-58.36,53.93,34.46,3.81,-0.59,-9.81,101202,-23.55,24.2,0,3,8,0,0
3016795,1,0,0,0,0,0,0,-58.86,55.1,33.11,-2.29,8.24,3.1,101198,-22.96,24.2,0,5,2,0,0
3016843,1,0,0,0,0,0,0,-58.93,56.25,31.74,-6.28,10.65,-3.2,101208,-23.29,24.2,0,4,3,0,0
3016891,1,0,0,0,0,0,0,-57.83,56.37,31.51,-0.81,12.8,-7.01,101199,-23.29,24.2,2,0,2,0,0
3016939,1,0,0,0,0,0,0,-55.9,55.58,32.35,3.86,-1.21,-18.2,101199,-23.05,24.2,0,3,8,0,0
3017003,1,0,0,0,0,0,0,-54.93,55.23,33.24,15.75,-4.88,9.94,101202,-23.22,24.2,0,1,9,0,0
3017051,1,0,0,0,0,0,0,-54.66,55.41,32.74,8.67,-12.86,19.84,101193,-23.22,24.2,0,4,11,0,0
3017099,1,0,0,0,0,0,0,-54.38,55.19,32.93,-1.26,-0.13,13.61,101199,-22.8,24.2,3,8,7,0,0
3017147,1,0,0,0,0,0,0,-53.79,54.51,33.76,1.79,10.29,15.26,101192,-22.71,24.2,0,3,8,0,0
3017195,1,0,0,0,0,0,0,-52.86,53.52,35.09,-4.8,14.41,11.45,101196,-23.05,24.2,4,2,5,0,0
3017243,1,0,0,0,0,0,0,-51.35,52.24,36.4,-14.34,6.97,17.89,101195,-23.29,24.2,3,3,8,0,0
3017291,1,0,0,0,0,0,0,-51,52.27,36.58,0.34,-6.43,11.06,101199,-23.22,24.2,3,3,9,0,0
3017339,1,0,0,0,0,0,0,-51.67,52.89,36.22,12.49,2.02,14.17,101199,-23.05,24.2,0,5,8,0,0
3017403,1,0,0,0,0,0,0,-51.66,52.56,36.74,-2.94,13.18,20.51,101202,-23.55,24.2,0,3,2,0,0
3017452,1,0,0,0,0,0,0,-50.52,51.91,36.84,0.03,6.95,8.67,101196,-22.8,24.2,0,3,7,0,0
